id,企業名,company_id,査定依頼可能エリア,市区町村,city_id,店舗名,郵便番号,電話番号,FAX番号,営業時間,定休日,キャッチコピー,紹介文,以降住所,ieul_店舗id
914,Speee905不動産,904,"1495,1496,1497,1498",下関市,1513,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee905不動産にお任せください,Speee905不動産にお任せください！東京都の不動産売却の実績多数です。,大字形山形山町,914
915,Speee906不動産,905,"907,908,909,910",佐久市,903,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee906不動産にお任せください,Speee906不動産にお任せください！東京都の不動産売却の実績多数です。,桜井中桜井,915
916,Speee907不動産,906,"228,229,230,231",盛岡市,260,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee907不動産にお任せください,Speee907不動産にお任せください！東京都の不動産売却の実績多数です。,西見前９地割,916
917,Speee908不動産,907,"307,308,309,310",由利本荘市,314,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee908不動産にお任せください,Speee908不動産にお任せください！東京都の不動産売却の実績多数です。,岩城上黒川字川原田,917
918,Speee909不動産,908,"1187,1188,1189,1190",亀岡市,1207,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee909不動産にお任せください,Speee909不動産にお任せください！東京都の不動産売却の実績多数です。,宮前町神前一本木,918
919,Speee910不動産,909,"569,570,571,572",日高市,597,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee910不動産にお任せください,Speee910不動産にお任せください！東京都の不動産売却の実績多数です。,武蔵台５丁目,919
920,Speee911不動産,910,"1178,1179,1180,1181",京都市右京区,1179,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee911不動産にお任せください,Speee911不動産にお任せください！東京都の不動産売却の実績多数です。,京北周山町上ノ段,920
921,Speee912不動産,911,"302,303,304,305",横手市,317,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee912不動産にお任せください,Speee912不動産にお任せください！東京都の不動産売却の実績多数です。,平鹿町下吉田字桑ノ木下,921
922,Speee913不動産,912,"369,370,371,372",田村市,391,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee913不動産にお任せください,Speee913不動産にお任せください！東京都の不動産売却の実績多数です。,都路町古道字白石,922
923,Speee914不動産,913,"366,367,368,369",喜多方市,418,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee914不動産にお任せください,Speee914不動産にお任せください！東京都の不動産売却の実績多数です。,塩川町字反町,923
924,Speee915不動産,914,"1187,1188,1189,1190",亀岡市,1207,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee915不動産にお任せください,Speee915不動産にお任せください！東京都の不動産売却の実績多数です。,大井町小金岐馬場崎,924
925,Speee916不動産,915,"1080,1081,1082,1083",豊田市,1067,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee916不動産にお任せください,Speee916不動産にお任せください！東京都の不動産売却の実績多数です。,畝部東町下川原,925
926,Speee917不動産,916,"364,365,366,367",白河市,414,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee917不動産にお任せください,Speee917不動産にお任せください！東京都の不動産売却の実績多数です。,小田川一里塚,926
927,Speee918不動産,917,"300,301,302,303",秋田市,323,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee918不動産にお任せください,Speee918不動産にお任せください！東京都の不動産売却の実績多数です。,中通４丁目,927
928,Speee919不動産,918,"307,308,309,310",由利本荘市,314,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee919不動産にお任せください,Speee919不動産にお任せください！東京都の不動産売却の実績多数です。,矢島町元町字田沢,928
929,Speee920不動産,919,"751,752,753,754",小田原市,734,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee920不動産にお任せください,Speee920不動産にお任せください！東京都の不動産売却の実績多数です。,中町３丁目,929
930,Speee921不動産,920,"1060,1061,1062,1063",名古屋市昭和区,1111,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee921不動産にお任せください,Speee921不動産にお任せください！東京都の不動産売却の実績多数です。,永金町２丁目,930
931,Speee922不動産,921,"367,368,369,370",相馬市,395,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee922不動産にお任せください,Speee922不動産にお任せください！東京都の不動産売却の実績多数です。,大坪字西畑,931
932,Speee923不動産,922,"969,970,971,972",岐阜市,1010,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee923不動産にお任せください,Speee923不動産にお任せください！東京都の不動産売却の実績多数です。,西川手１０丁目,932
933,Speee924不動産,923,"1514,1515,1516,1517",徳島市,1535,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee924不動産にお任せください,Speee924不動産にお任せください！東京都の不動産売却の実績多数です。,北前川町１丁目,933
934,Speee925不動産,924,"1080,1081,1082,1083",豊田市,1067,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee925不動産にお任せください,Speee925不動産にお任せください！東京都の不動産売却の実績多数です。,御立町７丁目,934
935,Speee926不動産,925,"302,303,304,305",横手市,317,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee926不動産にお任せください,Speee926不動産にお任せください！東京都の不動産売却の実績多数です。,増田町増田字月山,935
936,Speee927不動産,926,"275,276,277,278",栗原市,291,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee927不動産にお任せください,Speee927不動産にお任せください！東京都の不動産売却の実績多数です。,築館字富天神前,936
937,Speee928不動産,927,"262,263,264,265",仙台市宮城野区,273,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee928不動産にお任せください,Speee928不動産にお任せください！東京都の不動産売却の実績多数です。,館町２丁目,937
938,Speee929不動産,928,"328,329,330,331",酒田市,348,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee929不動産にお任せください,Speee929不動産にお任せください！東京都の不動産売却の実績多数です。,刈屋字石川原,938
939,Speee930不動産,929,"367,368,369,370",相馬市,395,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee930不動産にお任せください,Speee930不動産にお任せください！東京都の不動産売却の実績多数です。,大曲字大毛内,939
940,Speee931不動産,930,"1080,1081,1082,1083",豊田市,1067,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee931不動産にお任せください,Speee931不動産にお任せください！東京都の不動産売却の実績多数です。,加納町炭焼,940
941,Speee932不動産,931,"835,836,837,838",羽咋市,848,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee932不動産にお任せください,Speee932不動産にお任せください！東京都の不動産売却の実績多数です。,滝町子,941
942,Speee933不動産,932,"829,830,831,832",金沢市,837,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee933不動産にお任せください,Speee933不動産にお任せください！東京都の不動産売却の実績多数です。,別所町ト,942
943,Speee934不動産,933,"1239,1240,1241,1242",豊中市,1234,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee934不動産にお任せください,Speee934不動産にお任せください！東京都の不動産売却の実績多数です。,城山町１丁目,943
944,Speee935不動産,934,"360,361,362,363",福島市,399,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee935不動産にお任せください,Speee935不動産にお任せください！東京都の不動産売却の実績多数です。,泉字扇田,944
945,Speee936不動産,935,"720,721,722,723",横浜市神奈川区,729,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee936不動産にお任せください,Speee936不動産にお任せください！東京都の不動産売却の実績多数です。,松本町４丁目,945
946,Speee937不動産,936,"305,306,307,308",湯沢市,309,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee937不動産にお任せください,Speee937不動産にお任せください！東京都の不動産売却の実績多数です。,山田字松ノ木,946
947,Speee938不動産,937,"300,301,302,303",秋田市,323,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee938不動産にお任せください,Speee938不動産にお任せください！東京都の不動産売却の実績多数です。,河辺岩見字蕪切沢口,947
948,Speee939不動産,938,"363,364,365,366",いわき市,422,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee939不動産にお任せください,Speee939不動産にお任せください！東京都の不動産売却の実績多数です。,東田町神山,948
949,Speee940不動産,939,"277,278,279,280",大崎市,283,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee940不動産にお任せください,Speee940不動産にお任せください！東京都の不動産売却の実績多数です。,田尻大貫字下北山,949
950,Speee941不動産,940,"1781,1782,1783,1784",宇佐市,1789,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee941不動産にお任せください,Speee941不動産にお任せください！東京都の不動産売却の実績多数です。,大字高森高森中央,950
